"CITY","COUNTRY","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"New York","USA","<U+2764><ed><U+00A0><U+00BD><ed><U+00B2><U+009A>#RodStewart #Rock Rod Stewart : Gasoline Alley #CD (1998) https://t.co/gLn0PN8gV9 https://t.co/puotLTXxJy…… https://t.co/lq9A8VQG3s",FALSE,0,NA,2017-05-18 06:31:08,TRUE,NA,"865092368856268800",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","Check out Alexander Dope Wang x  Adidas Boost x Deadstock x  White/Grey - UK Size 7.5   https://t.co/DTP8DyZh25 via @eBay",FALSE,0,NA,2017-05-18 06:30:39,FALSE,NA,"865092247179669504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bla_zaa",0,FALSE,FALSE,NA,NA
"New York","USA","#Legendary #Rocker Rod Stewart Storyteller The Complete Anthology 1964-1990 4-#CD Box Set with Book… https://t.co/Fcxse6XNOx",FALSE,0,NA,2017-05-18 06:29:12,TRUE,NA,"865091882266664960",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","#Legendary #Rocker Rod Stewart ""Every Picture Tells A Story"" Vintage Vinyl Record https://t.co/8lvbsTdGRZ… https://t.co/Zouch3YtDn",FALSE,1,NA,2017-05-18 06:29:09,TRUE,NA,"865091869805387776",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","Data Protection doesn't cover deliveries as 2 of my EBAY orders were signed for and taken by someone posing as me !? @eBay_UK @PostOffice",FALSE,2,NA,2017-05-18 06:28:22,FALSE,NA,"865091675957415936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zoheb_hassan",0,FALSE,FALSE,NA,NA
"New York","USA","Sterling Silver Yantra Sanskrit Pendant Good Luck Tantra Chakra Meditation https://t.co/L5xn7QypAR",FALSE,0,NA,2017-05-18 06:28:03,FALSE,NA,"865091594596298753",NA,"<a href=""http://prescient.info/"" rel=""nofollow"">Prescie<U+014B>t Info</a>","rnsills",1,FALSE,FALSE,NA,NA
"New York","USA","RT @PahlaviLondon: RARE ANTIQUE DOULTON LAMBETH JUG 1877 #Doulton #DoultonLambeth #HomeDecor #Antiques #GothicRevival #Victorian  https://t…",FALSE,0,NA,2017-05-18 06:27:01,FALSE,NA,"865091334213844992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alf30216438",5,TRUE,FALSE,NA,NA
"New York","USA","RT @PahlaviLondon: Rare Pair of Art Nouveau Royal Doulton Vases #Doulton #DoultonLambeth #HomeDecor #Antiques #ArtNouveau #Vases https://t.…",FALSE,0,NA,2017-05-18 06:26:45,FALSE,NA,"865091268644175872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alf30216438",5,TRUE,FALSE,NA,NA
"New York","USA","Love this <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> Women Shirt Dress Long Sleeve Floral Print... https://t.co/wI8j22RtOE #fashion #gift https://t.co/P2OgM6AukU",FALSE,0,NA,2017-05-18 06:26:36,FALSE,NA,"865091230312448000",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fashion_icon_UK",0,FALSE,FALSE,NA,NA
"New York","USA","Rolled Hem Hemming Foot Presser Fold for H... https://t.co/h2QKD8fztd https://t.co/qaavZ38TON",FALSE,0,NA,2017-05-18 06:26:35,FALSE,NA,"865091227535851520",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Best_Fashion_UK",0,FALSE,FALSE,NA,NA
"New York","USA","Check out BNWT Michael Kors LIMITED EDITION Mercer Studded Leather Crossbody - Black https://t.co/LFXzqZ6ESm @eBay",FALSE,0,NA,2017-05-18 06:26:00,FALSE,NA,"865091077312851968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","x_JJ",0,FALSE,FALSE,NA,NA
"New York","USA","RT @deadlyfoe: Check out #Sci-FiChronicles Hardback Book #GuyHaley #StephenBaxter https://t.co/0PfLM3wxld @eBay #scifi #ebaybooks",FALSE,0,NA,2017-05-18 06:25:43,FALSE,NA,"865091008501043200",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","W_E_F3",2,TRUE,FALSE,NA,NA
"New York","USA","<U+2764>#RodStewart #Music Rod Stewart Smiler Sealed New Vinyl LP Faces 1974 #Shopping #Mall https://t.co/bxm1WiMf2r… https://t.co/DiwON0xiiH",FALSE,1,NA,2017-05-18 06:24:42,TRUE,NA,"865090752157687809",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","RT @MGLnrd: I handmade a beetle bookmark, which you can bid for &amp; raise money for charity! <ed><U+00A0><U+00BD><ed><U+00B8><U+0083>https://t.co/KQp1yBqXyH via @eBay_UK",FALSE,0,NA,2017-05-18 06:23:31,FALSE,NA,"865090453607260160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlyebaines",5,TRUE,FALSE,NA,NA
"New York","USA","RT @MGLnrd: I handmade a beetle bookmark, which you can bid for &amp; raise money for charity! <ed><U+00A0><U+00BD><ed><U+00B8><U+0083>https://t.co/KQp1yBqXyH via @eBay_UK",FALSE,0,NA,2017-05-18 06:22:54,FALSE,NA,"865090297180680192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","McfarlaneLesley",5,TRUE,FALSE,NA,NA
"New York","USA","<U+25D5><U+275E> Jolly #Cosmetics Lightening #Brightening Cream For Men &amp; Women FREE UK S... Exclusive! https://t.co/l1HLeW707k https://t.co/kFp4xMtNYr",FALSE,0,NA,2017-05-18 06:21:26,FALSE,NA,"865089930803937280",NA,"<a href=""http://www.tweet-eye.com"" rel=""nofollow"">Tweet-Eye Web Application</a>","JollyCosmetics2",0,FALSE,FALSE,NA,NA
"New York","USA","MEERKAT MOVIES 2-for-1 CINEMA TICKET VOUCHER CODE Odeon CineWorld Vue TUES / WED https://t.co/GrurT8yV9S https://t.co/dVTc5ZxTrQ",FALSE,0,NA,2017-05-18 06:21:11,FALSE,NA,"865089865133588480",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","LiveEvents_uk",0,FALSE,FALSE,NA,NA
"New York","USA","Binary Options: Just Set and Forget!: Make Serious Money Today Trading Binary Op https://t.co/0Dfum5hxP6… https://t.co/8c8aSDFBZB",FALSE,0,NA,2017-05-18 06:21:06,TRUE,NA,"865089846288596994",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","AdrTrading",0,FALSE,FALSE,NA,NA
"New York","USA","<U+2764><U+2764>#RodStewart #Music Rod Stewart – A Shot Of Rhythm And Blues 12"" Vinyl #Shopping #Mall https://t.co/viZBYbnVS2…… https://t.co/2y0g13nvjs",FALSE,0,NA,2017-05-18 06:18:50,TRUE,NA,"865089277457125376",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","Special Offer: Funky Straw Drinking Glasses https://t.co/OrUX6DCK2n #ebay #offer #endingsoon",FALSE,0,NA,2017-05-18 06:14:52,FALSE,NA,"865088276645937152",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","ukgo_shops",0,FALSE,FALSE,NA,NA
"New York","USA","RT @deadlyfoe: Check out #Sci-FiChronicles Hardback Book #GuyHaley #StephenBaxter https://t.co/0PfLM3wxld @eBay #scifi #ebaybooks",FALSE,0,NA,2017-05-18 06:13:51,FALSE,NA,"865088022035017729",NA,"<a href=""http://larsteeney.tumblr.com/"" rel=""nofollow"">Author_bot</a>","copperbottomus",2,TRUE,FALSE,NA,NA
"New York","USA","<U+2764><U+2764>#Legendary #Rocker 1964-1969 Rod Stewart 2 #CD + #CD ROM BOX SET UK IMPORT #RodStewart https://t.co/FaqPNlKPOY…… https://t.co/BPp4sNt9rR",FALSE,0,NA,2017-05-18 06:13:08,TRUE,NA,"865087842078281728",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","westham united olas fanzine no 508 v liverpool 27/2/2011 - https://t.co/AvKklh0byL https://t.co/OiLQYJGuX8",FALSE,0,NA,2017-05-18 06:10:46,FALSE,NA,"865087245006630912",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","Footie2001",0,FALSE,FALSE,NA,NA
"New York","USA","Check out #Sci-FiChronicles Hardback Book #GuyHaley #StephenBaxter https://t.co/0PfLM3wxld @eBay #scifi #ebaybooks",FALSE,0,NA,2017-05-18 06:10:36,FALSE,NA,"865087205441761280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deadlyfoe",2,FALSE,FALSE,NA,NA
"New York","USA","Only one day left on bidding! $70.00 https://t.co/koTw8W9oSI https://t.co/cf1QVAiFw8",FALSE,0,NA,2017-05-18 06:09:16,FALSE,NA,"865086869431869440",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PCGamingGuru",0,FALSE,FALSE,NA,NA
"New York","USA","On eBay: whitby 2 bed cottage to let with parking holiday cottage weekend break midweek https://t.co/fafuoI1vyT https://t.co/KLzbdMyuDO",FALSE,0,NA,2017-05-18 06:09:09,FALSE,NA,"865086840512028672",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","tweetholiday365",0,FALSE,FALSE,NA,NA
"New York","USA","On eBay: BlackBerry Curve 9320 - Black (Vodafone) Smartphone https://t.co/Pe99V01sYk",FALSE,0,NA,2017-05-18 06:09:07,FALSE,NA,"865086829833232384",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","BBerryUK",0,FALSE,FALSE,NA,NA
"New York","USA","On eBay: BlackBerry Classic - 16GB - Black (Unlocked) Smartphone https://t.co/feLgzQveO9",FALSE,0,NA,2017-05-18 06:09:06,FALSE,NA,"865086825072697345",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","BBerryUK",0,FALSE,FALSE,NA,NA
"New York","USA","NEW LEGO Star Wars Minifig 5000062 Darth Maul Shirtless Polybag Promo
https://t.co/WZD0pf1jx9
#LEGO #StarWars",FALSE,1,NA,2017-05-18 06:08:37,FALSE,NA,"865086704209846272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ManEp4",0,FALSE,FALSE,NA,NA
"New York","USA","RT @Daily_Star: Sick letter from Ian Brady removed from eBay https://t.co/8LywiN2Cts",FALSE,0,NA,2017-05-18 06:08:32,FALSE,NA,"865086682395287552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","japp88",1,TRUE,FALSE,NA,NA
"New York","USA","<U+2764><U+2764>#Legendary #Rocker ROD STEWART #CD LIVE exc YOU WEAR IT WELL hot legs HANDBAGS &amp; GLADRAGS maggie may #RodStewart…… https://t.co/3iDq3PBkcj",FALSE,0,NA,2017-05-18 06:08:06,TRUE,NA,"865086575658409986",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","#Guardians of the Galaxy decal, Baby #Groot STICKER #DECAL  for laptop, car, wall https://t.co/oNVUhaWeig @eBay",FALSE,0,NA,2017-05-18 06:07:31,FALSE,NA,"865086428832727040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarachev86",0,FALSE,FALSE,NA,NA
"New York","USA","All Removals London offers affordable #eBay #delivery service in Temple | https://t.co/KKbgvlUnMl https://t.co/IbIPsbvJVB",FALSE,1,NA,2017-05-18 06:04:18,FALSE,NA,"865085617453006848",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","allrlondon",0,FALSE,FALSE,NA,NA
"New York","USA","1 X E- Ticket To The Baby Show Birmingham 19- 21 May 2017 Choose any one day) https://t.co/I1E5bSHnQV https://t.co/B0aClembA4",FALSE,0,NA,2017-05-18 06:04:10,FALSE,NA,"865085582766030848",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","LiveEvents_uk",0,FALSE,FALSE,NA,NA
"New York","USA","Formula One F1 Chinese China Grand Prix Shanghai 2017 Programme + Stickers Cards https://t.co/bBYpVwSoJw https://t.co/PnkSuyt3fz",FALSE,0,NA,2017-05-18 06:04:09,FALSE,NA,"865085580677324801",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","racingauctions",0,FALSE,FALSE,NA,NA
"New York","USA","On eBay: Alton Towers Tickets - Tuesday 8th August Can Be Used For Adults / Children https://t.co/EViYH3icFD",FALSE,0,NA,2017-05-18 06:04:08,FALSE,NA,"865085575153410048",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MoneyOffUK",0,FALSE,FALSE,NA,NA
"New York","USA","<U+2764><U+2764><ed><U+00A0><U+00BD><ed><U+00B2><U+009A>#RodStewart #Music ROD STEWART GERMAN IMPORT #CD ""THE BEST OF ROD STEWART"" NEW &amp; SEALED 16 CLASSICS #Shopping…… https://t.co/DPp4Vf1Dw8",FALSE,0,NA,2017-05-18 06:02:12,TRUE,NA,"865085088303783936",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","German Ebay find for kitchen.  #ebay #interiors #lighting #antiques #deco #artdeco #arbus… https://t.co/dTzm46u63D",FALSE,1,NA,2017-05-18 06:02:04,FALSE,NA,"865085055424745472",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","fluxinteriors",0,FALSE,FALSE,NA,NA
"New York","USA","#RodStewart #Music Rare Rod Stewart Vinyl 45 EVERY PICTURE TELLS A STORY VG+ https://t.co/eO07uzcX1Q #Shopping #Mall https://t.co/qWqQrM2wym",FALSE,1,NA,2017-05-18 05:59:50,FALSE,NA,"865084495329845253",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","Check out Olympus Pen 45mm f1.8 M.ZUIKO Lens -  Silver https://t.co/1p97FYCiqR #ukbloggers #photography #lifestylebloggrs",FALSE,0,NA,2017-05-18 05:57:36,FALSE,NA,"865083930935951360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Leonie_Lo16",0,FALSE,FALSE,NA,NA
"New York","USA","Check out Olympus PEN E-PL7 17.2MP Digital SLR Camera - https://t.co/ixbMZWEkxz #ukbloggers #LifestyleBloggers #photography",FALSE,0,NA,2017-05-18 05:56:59,FALSE,NA,"865083777827123200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Leonie_Lo16",0,FALSE,FALSE,NA,NA
"New York","USA","Liverpool FC Tea Tub Mug Brand New - https://t.co/28C5K7ZTG0 https://t.co/GuKn8bxGeT",FALSE,0,NA,2017-05-18 05:54:53,FALSE,NA,"865083248044539905",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","Footie2001",0,FALSE,FALSE,NA,NA
"New York","USA","<U+2764><U+2764>#RodStewart #Singer Rod Stewart – A Shot Of Rhythm And Blues 12"" Vinyl https://t.co/d5AujocU5H…… https://t.co/7pNY5B6scg",FALSE,1,NA,2017-05-18 05:54:50,TRUE,NA,"865083234853412864",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","2001 FA CUP SEMI FINAL - LIVERPOOL v WYCOMBE WANDERERS - OFFICIAL DINNER MENU - https://t.co/MNwnj9wI9h https://t.co/GZsjc3GViR",FALSE,0,NA,2017-05-18 05:54:48,FALSE,NA,"865083226330734593",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","Footie2001",0,FALSE,FALSE,NA,NA
"New York","USA","liverpool football shirt 1970s Umbro - https://t.co/0lcP0k26z9 https://t.co/cDIHQUWMx0",FALSE,0,NA,2017-05-18 05:54:43,FALSE,NA,"865083204797173761",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","Footie2001",0,FALSE,FALSE,NA,NA
"New York","USA","TOMMY SMITH M. B. E. Liverpool Football Autograph SIGNED Original (personalised - https://t.co/FzGu0OFzXM https://t.co/OXmCBa0G5R",FALSE,0,NA,2017-05-18 05:54:37,FALSE,NA,"865083182558957568",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","Footie2001",0,FALSE,FALSE,NA,NA
"New York","USA","TOMMY SMITH M. B. E. Liverpool Football Autograph SIGNED Original - https://t.co/ooGVCYtgwb https://t.co/0N3aZRSZ3s",FALSE,1,NA,2017-05-18 05:54:32,FALSE,NA,"865083159066628096",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","Footie2001",0,FALSE,FALSE,NA,NA
"New York","USA","Love this <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 2 X Ladies Floral Cat Round Hand Court Fan... https://t.co/KBQMqB0uPY #fashion #ebay https://t.co/W7jqizDvrC",FALSE,0,NA,2017-05-18 05:54:06,FALSE,NA,"865083051528699909",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Best_Fashion_UK",0,FALSE,FALSE,NA,NA
"New York","USA","Arcade Fire Tickets - Manchester https://t.co/FOiRKE7SyM https://t.co/u5gwh6PILY",FALSE,0,NA,2017-05-18 05:48:34,FALSE,NA,"865081659749580800",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","LiveEvents_uk",0,FALSE,FALSE,NA,NA
"New York","USA","RT @ESG_Comms: eBay founder to give $100m to support journalism. https://t.co/0IhJsdUVnS",FALSE,0,NA,2017-05-18 05:48:14,FALSE,NA,"865081576023105537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AineC",2,TRUE,FALSE,NA,NA
"New York","USA","<U+2764>#Legendary #Rocker ROD STEWART #CD LIVE exc YOU WEAR IT WELL hot legs HANDBAGS &amp; GLADRAGS maggie may #RodStewart…… https://t.co/skk6fpDREw",FALSE,0,NA,2017-05-18 05:47:52,TRUE,NA,"865081482422796288",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","Metal Wrist Band Bracelet Replacement for Xiaomi Mi band 2 | mi Band 2 Strap https://t.co/1mV1JGxDAu via @eBay_UK",FALSE,0,NA,2017-05-18 05:46:48,FALSE,NA,"865081213219995648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bling_it_0n",0,FALSE,FALSE,NA,NA
"New York","USA","Sick letter from Ian Brady removed from eBay https://t.co/8LywiN2Cts",FALSE,0,NA,2017-05-18 05:46:22,FALSE,NA,"865081103492804609",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Daily_Star",1,FALSE,FALSE,NA,NA
"New York","USA","Love this <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> Lady Ethnic Tank Top Camisole Embroidery C... https://t.co/ndwdG0TxLe #eBay #deals https://t.co/VKUrGTaTP1",FALSE,0,NA,2017-05-18 05:46:07,FALSE,NA,"865081042083790852",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","little_less_4U",0,FALSE,FALSE,NA,NA
"New York","USA","#RodStewart #Rock Rod Stewart: This Old Heart Of Mine; Promo #CD Single Warner Brothers 1989 https://t.co/BqgSIUYatw https://t.co/jXyLn8SG1m",FALSE,0,NA,2017-05-18 05:46:06,FALSE,NA,"865081035956011008",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","#RodStewart #Singer Definitive Rod Stewart - 2 DISC SET - Rod Stewart (#CD Used Very Good) https://t.co/726Z4AOslr https://t.co/XcfP7xC13D",FALSE,0,NA,2017-05-18 05:46:04,FALSE,NA,"865081029110898688",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","Check out PHARRELL JORDAN PURE MONEY ""WHITE "" SUMMER TRAINERS OFFER DEADSTOCK SOLD OUT BNIB #Trainers https://t.co/TfFw5zjvG3 via @eBay",FALSE,0,NA,2017-05-18 05:45:05,FALSE,NA,"865080780271345664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bla_zaa",0,FALSE,FALSE,NA,NA
"New York","USA","Check out Alexander Wang Green Skate Trainers Sz UK 4.5 MEN US 6 WOMEN UNISEX SHOES #AW https://t.co/nvUW0BFk4o via @eBay",FALSE,0,NA,2017-05-18 05:44:11,FALSE,NA,"865080557490884608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bla_zaa",0,FALSE,FALSE,NA,NA
"New York","USA","<ed><U+00A0><U+00BC><ed><U+00BE><U+00A9> Men's Jacket Red and Black Velvet Goth Steampunk Victorian Frock Coat https://t.co/rFQdqItTQn",FALSE,0,NA,2017-05-18 05:44:03,FALSE,NA,"865080520476041217",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SteampunkRT",0,FALSE,FALSE,NA,NA
"New York","USA","Check out ADIDAS ULTRA HORNY BOOST UNCAGED PARLEY OCEAN BLUE TRAINERS - SZ UK 10 / US 10.5 #adidas https://t.co/54K7HSMYHI via @eBay",FALSE,0,NA,2017-05-18 05:43:05,FALSE,NA,"865080278880051200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bla_zaa",0,FALSE,FALSE,NA,NA
"New York","USA","Check out Limited Edition Paul Sexy Pogba Ace Tango 17.1 TR - Black/Matte Gold - UK 10 #adidas https://t.co/Y6i0GILTh1 via @eBay",FALSE,0,NA,2017-05-18 05:42:09,FALSE,NA,"865080045278306305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bla_zaa",0,FALSE,FALSE,NA,NA
"New York","USA","<U+2764><U+2764>#RodStewart #Music 1964-1969 Rod Stewart 2 #CD + #CD ROM BOX SET UK IMPORT #Shopping #Mall…… https://t.co/PIvGevHZjH",FALSE,0,NA,2017-05-18 05:41:35,TRUE,NA,"865079901149315072",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","ebay sale brings cheap gaming cpus and monitors https://t.co/SDuNDmxTAt",FALSE,0,NA,2017-05-18 05:40:18,FALSE,NA,"865079576560578560",NA,"<a href=""http://degammage.com/SeriousGameMsg"" rel=""nofollow"">Serious Game Msg</a>","DegammageUK",0,FALSE,FALSE,NA,NA
"New York","USA","RT @PahlaviLondon: Rare Antique Motor Racing Trophy  #MotorRacing #Collectibles #petroliana #auto #vintage #sports #trophy https://t.co/qYM…",FALSE,0,NA,2017-05-18 05:39:39,FALSE,NA,"865079414694064128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","URFinds",3,TRUE,FALSE,NA,NA
"New York","USA","RT @PahlaviLondon: Rare Antique Motor Racing Trophy  #MotorRacing #Collectibles #petroliana #auto #vintage #sports #trophy https://t.co/qYM…",FALSE,0,NA,2017-05-18 05:36:47,FALSE,NA,"865078691948351488",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","bohemiantrading",3,TRUE,FALSE,NA,NA
"New York","USA","<U+2764><U+2764>#RodStewart #Music Rare Rod Stewart Vinyl 45 EVERY PICTURE TELLS A STORY VG+ #Shopping #Mall…… https://t.co/qn5QEDAOmG",FALSE,0,NA,2017-05-18 05:35:43,TRUE,NA,"865078426817843200",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
"New York","USA","RT @LiveEvents_uk: 2 for 1 Voucher Ticket Merlin Alton Towers, Legoland Thorpe park Chessington https://t.co/yHjPtsxQUK https://t.co/EQnaV7…",FALSE,0,NA,2017-05-18 05:34:59,FALSE,NA,"865078242197331969",NA,"<a href=""http://www.ns-madenza.com/tweetpress/commando/napoleon/"" rel=""nofollow"">Weirdo Ishmail AUG 2016 4 AAA</a>","GetLostWeirdo",1,TRUE,FALSE,NA,NA
"New York","USA","RT @CJ1694: Ordered some picture frames on eBay today. I am going to put some pictures up in the flat and time how long it takes bae to not…",FALSE,0,NA,2017-05-18 05:33:50,FALSE,NA,"865077950391123968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HenrySc56605729",1,TRUE,FALSE,NA,NA
"New York","USA","This is NOT soccer, Is that clear ? #rugby fans tees. https://t.co/ybBpRGrYrQ #LionsNZ2017 #britishandirishlions… https://t.co/ciaBR2xjQe",FALSE,1,NA,2017-05-18 05:33:31,TRUE,NA,"865077871211098112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GenericLogoCo",0,FALSE,FALSE,NA,NA
"New York","USA","Check out Never Worn Purple Corset https://t.co/J5T64zeNLo @eBay Perfect for anyone going to @secretcinema #moulinrouge #secretcinema",FALSE,0,NA,2017-05-18 05:32:22,FALSE,NA,"865077583653867520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LizWaters",0,FALSE,FALSE,NA,NA
"New York","USA","On eBay: Blink 182 Tickets - Glasgow https://t.co/sZ3ouwIcIO",FALSE,0,NA,2017-05-18 05:32:04,FALSE,NA,"865077507581558784",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MoneyOffUK",0,FALSE,FALSE,NA,NA
"New York","USA","On eBay: Semi Final 2: ICC Champions Trophy 2017 Tickets - Birmingham https://t.co/PePVWv6kJn",FALSE,0,NA,2017-05-18 05:32:04,FALSE,NA,"865077506260353024",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MoneyOffUK",0,FALSE,FALSE,NA,NA
"New York","USA","RT @Fashion_icon_UK: #fashion #style Men Long Sleeve Tie Waist Playsuit Jumpsui... https://t.co/suemhoQVCd #ebay #deals https://t.co/sBGnMD…",FALSE,0,NA,2017-05-18 05:30:08,FALSE,NA,"865077021193502720",NA,"<a href=""https://www.sakujapan.com"" rel=""nofollow"">sakujapan</a>","sakuasia",1,TRUE,FALSE,NA,NA
"New York","USA","<U+2764>#RodStewart #Music Human by Rod Stewart Import AUDIO #CD 11 Tracks #Shopping #Mall https://t.co/Ug8xgwKVU6… https://t.co/2tEXyfyKK7",FALSE,0,NA,2017-05-18 05:30:06,TRUE,NA,"865077012745998336",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RodStewart1v",0,FALSE,FALSE,NA,NA
